aX,aY,aZ,gX,gY,gZ
0.31,0.02,0.70,-5.25,-24.72,-26.18
0.31,0.04,0.66,-4.58,-25.51,-24.90
0.30,0.05,0.65,-5.62,-27.83,-24.66
0.30,0.02,0.71,-8.24,-31.98,-24.72
0.29,0.03,0.76,-10.07,-34.36,-24.29
0.29,0.02,0.75,-9.89,-33.69,-23.32
0.30,-0.01,0.75,-8.91,-33.45,-22.95
0.28,0.00,0.77,-6.23,-34.55,-20.45
0.26,0.04,0.80,-3.11,-35.52,-18.25
0.26,0.10,0.81,0.06,-36.07,-17.09
0.27,0.04,0.78,0.98,-35.22,-18.49
0.26,-0.02,0.75,-2.26,-36.01,-19.17
0.24,0.02,0.80,-5.37,-39.31,-15.69
0.22,0.01,0.87,-6.71,-42.24,-14.47
0.20,0.00,0.93,-4.70,-42.18,-13.55
0.20,0.02,0.93,-0.37,-40.22,-11.78
0.20,0.01,0.89,3.60,-37.96,-10.93
0.20,-0.01,0.87,5.49,-37.41,-10.31
0.20,-0.02,0.84,6.53,-37.41,-9.16
0.20,-0.04,0.80,4.15,-38.09,-7.87
0.18,-0.02,0.84,-0.31,-41.81,-5.98
0.16,0.00,0.95,-3.91,-46.14,-4.39
0.14,0.04,1.00,-4.64,-46.51,-3.48
0.13,0.02,1.00,-2.08,-43.21,-3.30
0.13,-0.01,0.95,2.08,-39.37,-3.66
0.14,-0.01,0.89,6.29,-37.41,-2.75
0.15,-0.01,0.83,9.40,-37.29,-1.65
0.15,-0.06,0.78,8.00,-38.15,-1.77
0.14,-0.06,0.81,3.97,-42.05,0.61
0.11,-0.00,0.91,-0.31,-47.30,3.72
0.09,0.02,1.01,-0.85,-48.83,4.70
0.08,0.02,1.01,2.62,-45.47,4.64
0.09,-0.00,0.97,6.59,-41.50,4.27
0.09,0.01,0.94,8.42,-39.49,4.82
0.10,-0.03,0.90,8.00,-38.33,4.88
0.09,-0.05,0.88,6.65,-38.39,5.49
0.08,-0.05,0.88,4.94,-40.10,7.32
0.08,-0.06,0.90,2.56,-41.44,8.61
0.07,-0.05,0.94,0.49,-42.66,10.19
0.06,-0.02,0.94,-0.24,-42.36,11.66
0.05,0.04,0.97,1.89,-42.79,12.88
0.05,0.02,1.02,6.47,-42.54,11.41
0.06,-0.02,0.97,11.78,-39.73,10.19
0.05,-0.06,0.92,13.00,-38.27,9.77
0.05,-0.14,0.90,9.22,-39.98,10.31
0.04,-0.15,0.97,4.52,-44.25,12.76
0.01,-0.10,1.08,2.38,-47.67,17.46
-0.01,-0.09,1.16,1.59,-47.00,19.41
-0.02,-0.06,1.19,3.23,-43.82,21.42
-0.03,-0.04,1.15,6.53,-39.06,23.19
-0.04,-0.06,1.09,8.54,-35.83,23.25
-0.03,-0.10,1.09,8.85,-35.22,23.68
-0.04,-0.09,1.06,9.64,-34.85,25.70
-0.05,-0.09,1.08,9.52,-35.40,27.34
-0.06,-0.10,1.13,7.69,-36.62,28.69
-0.08,-0.07,1.14,5.92,-35.03,30.94
-0.09,-0.06,1.14,5.55,-32.71,32.41
-0.10,-0.05,1.15,6.41,-31.43,33.51
-0.10,-0.06,1.15,8.06,-29.66,34.48
-0.11,-0.03,1.15,9.46,-27.77,36.44
-0.11,-0.02,1.14,10.31,-25.94,37.60
-0.11,-0.01,1.13,9.28,-25.15,38.51
-0.12,0.02,1.16,7.02,-25.15,39.55
-0.12,0.03,1.21,5.07,-25.27,40.04
-0.13,0.03,1.23,5.19,-23.01,40.04
-0.13,0.03,1.19,6.41,-19.35,39.92
-0.14,0.04,1.16,5.86,-17.21,40.59
-0.15,0.04,1.17,5.07,-17.27,41.14
-0.16,0.05,1.18,5.62,-16.66,41.08
-0.16,0.07,1.17,6.90,-15.08,41.63
-0.16,0.06,1.16,7.39,-13.85,41.14
-0.15,0.05,1.15,7.26,-13.00,40.89
-0.16,0.02,1.17,6.77,-12.82,40.59
-0.15,0.03,1.17,7.45,-12.21,41.32
-0.16,-0.02,1.15,6.23,-10.62,41.44
-0.17,-0.03,1.15,4.76,-10.62,42.36
-0.18,-0.03,1.15,4.64,-10.07,44.07
-0.18,-0.01,1.13,4.09,-9.16,45.65
-0.18,-0.01,1.15,2.87,-9.22,46.20
-0.19,0.00,1.16,3.78,-8.54,47.00
-0.19,0.03,1.15,5.68,-7.02,47.97
-0.18,0.04,1.11,6.04,-5.43,47.30
-0.17,0.04,1.11,4.09,-4.94,46.69
-0.17,0.03,1.12,1.22,-4.88,46.20
-0.17,0.04,1.10,-0.73,-3.42,46.63
-0.18,0.06,1.10,-2.44,-3.23,46.88
-0.18,0.08,1.12,-3.42,-3.66,47.00
-0.19,0.08,1.11,-3.42,-2.44,46.26
-0.19,0.08,1.11,-4.03,-1.28,45.53
-0.18,0.08,1.12,-4.39,-0.67,44.92
-0.17,0.06,1.10,-5.07,1.28,44.19
-0.18,0.08,1.07,-4.82,1.95,44.37
-0.19,0.11,1.18,-4.94,-1.34,45.04
-0.21,0.14,1.27,-4.70,-2.14,45.04
-0.21,0.13,1.27,-3.36,2.44,44.07
-0.22,0.11,1.26,-2.38,5.86,42.97
-0.22,0.11,1.30,-1.65,7.14,43.33
-0.22,0.11,1.34,-1.65,9.09,43.52
-0.22,0.11,1.29,-1.28,14.28,43.27
-0.21,0.11,1.26,-1.34,17.76,43.15
-0.21,0.12,1.27,-2.44,18.98,43.58
-0.22,0.14,1.27,-3.54,20.81,43.58
-0.22,0.16,1.25,-3.17,23.74,43.46
-0.22,0.15,1.22,-2.87,26.00,42.66
-0.21,0.16,1.22,-1.46,26.92,42.60
-0.20,0.19,1.19,0.37,28.56,42.30
-0.19,0.20,1.15,0.73,30.21,41.44
-0.18,0.19,1.13,-1.46,30.21,39.49
-0.17,0.19,1.17,-4.39,29.11,38.57
-0.17,0.20,1.18,-5.80,29.79,38.02
-0.17,0.23,1.17,-5.13,31.92,37.48
-0.17,0.23,1.17,-4.27,33.81,35.83
-0.16,0.21,1.17,-3.60,35.40,34.18
-0.16,0.19,1.15,-3.23,37.66,33.14
-0.15,0.18,1.10,-3.23,39.31,32.35
-0.14,0.16,1.08,-4.15,39.79,31.98
-0.13,0.17,1.09,-6.04,38.82,32.17
-0.13,0.20,1.13,-7.57,38.15,32.35
-0.13,0.21,1.14,-9.46,39.31,31.56
-0.12,0.23,1.13,-10.68,41.26,30.88
-0.12,0.23,1.12,-9.52,42.97,29.72
-0.11,0.27,1.09,-7.08,45.47,28.44
-0.10,0.27,1.06,-6.10,47.12,26.18
-0.08,0.24,1.01,-6.71,48.34,23.74
-0.06,0.24,0.98,-8.06,47.67,22.89
-0.05,0.25,0.99,-9.70,45.96,22.46
-0.06,0.26,1.01,-11.11,44.25,21.67
-0.06,0.29,1.04,-11.35,43.88,21.00
-0.04,0.29,1.06,-10.74,44.86,18.80
-0.03,0.29,1.01,-9.46,47.55,16.91
-0.02,0.28,0.97,-9.16,49.13,15.32
-0.01,0.28,0.98,-9.70,47.97,13.67
0.00,0.29,0.98,-10.80,47.67,12.51
0.01,0.28,0.97,-12.21,47.18,10.68
0.02,0.28,0.95,-14.83,47.30,9.46
0.02,0.31,0.98,-16.60,46.20,8.91
0.01,0.32,0.98,-16.97,46.20,7.45
0.03,0.30,0.95,-15.81,47.61,5.07
0.04,0.28,0.92,-15.08,48.52,3.60
0.05,0.29,0.87,-14.89,48.71,3.17
0.06,0.31,0.87,-14.47,47.24,2.44
0.06,0.32,0.88,-13.98,45.78,1.46
0.08,0.35,0.88,-15.56,45.17,-0.12
0.09,0.34,0.87,-18.25,44.74,-2.38
0.10,0.34,0.85,-20.69,44.31,-4.27
0.10,0.40,0.87,-21.79,42.30,-4.88
0.11,0.38,0.89,-21.61,41.32,-7.39
0.12,0.36,0.91,-20.51,41.93,-10.07
0.12,0.39,0.87,-18.49,43.40,-10.99
0.14,0.39,0.84,-16.91,44.01,-13.31
0.15,0.35,0.80,-17.15,43.46,-16.11
0.15,0.35,0.76,-18.01,42.79,-17.46
0.17,0.32,0.79,-19.29,39.98,-18.92
0.17,0.33,0.77,-19.35,38.33,-19.59
0.18,0.34,0.76,-20.02,37.66,-19.84
0.18,0.34,0.80,-20.75,35.46,-21.12
0.19,0.37,0.79,-19.84,35.40,-21.97
0.20,0.34,0.75,-18.80,35.64,-23.99
0.22,0.33,0.73,-17.76,34.67,-25.63
0.23,0.32,0.72,-17.21,32.84,-25.82
0.22,0.33,0.73,-18.37,30.21,-26.55
0.22,0.37,0.77,-18.74,27.16,-26.92
0.22,0.35,0.78,-18.49,26.37,-29.30
0.24,0.32,0.80,-18.49,25.70,-31.74
0.24,0.31,0.80,-18.13,25.57,-32.65
0.24,0.32,0.81,-16.85,25.33,-33.26
0.24,0.32,0.83,-15.20,25.02,-33.94
0.25,0.31,0.83,-13.55,25.09,-35.52
0.25,0.27,0.81,-13.00,25.76,-37.17
0.25,0.27,0.81,-12.88,25.39,-37.48
0.26,0.26,0.82,-12.88,24.90,-37.90
0.26,0.24,0.78,-13.12,25.76,-39.00
0.27,0.22,0.77,-13.85,25.09,-39.18
0.28,0.19,0.77,-14.47,24.11,-39.31
0.29,0.22,0.73,-14.04,24.72,-38.51
0.30,0.23,0.71,-12.94,23.56,-38.21
0.31,0.23,0.68,-12.70,22.22,-38.70
0.31,0.24,0.69,-13.43,20.08,-39.06
0.31,0.24,0.71,-14.16,17.58,-39.67
0.30,0.24,0.69,-14.10,16.54,-39.92
0.30,0.24,0.70,-13.49,14.59,-41.02
0.30,0.21,0.70,-12.57,13.67,-42.79
0.31,0.19,0.66,-11.17,14.04,-43.46
0.31,0.17,0.63,-10.25,13.00,-44.07
0.32,0.15,0.60,-9.34,11.23,-44.37
0.32,0.13,0.57,-8.24,9.70,-44.31
0.33,0.12,0.53,-7.08,7.45,-44.19
0.34,0.08,0.52,-6.35,4.64,-44.19
0.34,0.11,0.53,-5.31,0.24,-43.09
0.34,0.11,0.50,-4.27,-2.01,-42.30
0.36,0.08,0.54,-3.91,-6.41,-43.09
0.38,0.09,0.60,-3.17,-10.01,-42.24
0.37,0.11,0.62,-2.44,-10.80,-41.50
0.37,0.11,0.66,-3.60,-11.84,-42.05
0.36,0.12,0.69,-3.66,-12.21,-42.30
0.36,0.11,0.69,-1.46,-12.27,-42.48
0.37,0.11,0.68,0.24,-11.60,-43.09
0.37,0.10,0.66,0.73,-12.21,-43.52
0.37,0.05,0.67,-2.62,-13.67,-44.37
0.37,0.02,0.68,-6.23,-15.26,-43.95
0.37,0.02,0.72,-7.93,-16.97,-42.36
0.35,0.06,0.72,-7.51,-17.09,-40.34
0.35,0.04,0.74,-6.41,-17.09,-40.10
0.35,0.05,0.74,-4.82,-17.15,-39.49
0.35,0.06,0.70,-3.11,-16.24,-38.51
0.36,0.07,0.69,-2.69,-15.99,-38.76
0.36,0.05,0.67,-3.48,-17.33,-39.37
0.36,0.00,0.65,-6.53,-18.07,-39.79
0.35,-0.01,0.68,-9.46,-21.36,-38.57
0.34,0.02,0.71,-10.68,-23.68,-36.50
0.33,0.03,0.73,-10.62,-24.66,-35.34
0.32,0.02,0.76,-9.46,-25.21,-34.79
0.31,0.02,0.74,-7.14,-24.17,-34.18
0.31,0.03,0.70,-1.46,-23.01,-33.08
0.31,0.05,0.62,4.76,-22.16,-32.78
0.32,0.01,0.61,8.91,-24.72,-33.20
0.34,-0.02,0.61,9.58,-28.44,-33.20
0.32,-0.00,0.61,6.53,-31.19,-31.86
0.32,-0.09,0.66,1.28,-35.34,-32.84
0.31,-0.07,0.69,-1.77,-38.09,-30.76
0.30,-0.06,0.71,-4.21,-39.06,-28.81
0.30,-0.09,0.75,-6.16,-40.10,-28.26
0.29,-0.06,0.74,-7.14,-39.67,-26.31
0.28,-0.05,0.68,-9.70,-38.64,-25.02
0.27,-0.11,0.68,-13.98,-40.89,-25.57
0.26,-0.07,0.73,-15.01,-44.49,-23.07
0.25,-0.07,0.70,-13.49,-44.80,-21.48
0.24,-0.10,0.68,-12.94,-45.53,-21.55
0.23,-0.13,0.71,-14.53,-49.38,-19.96
0.21,-0.13,0.77,-16.11,-52.25,-17.52
0.20,-0.08,0.84,-15.01,-53.89,-14.47
0.18,-0.04,0.88,-12.63,-53.34,-13.00
0.17,-0.03,0.92,-10.56,-52.31,-12.88
0.17,-0.03,0.90,-8.73,-49.99,-13.24
0.18,-0.06,0.83,-7.08,-47.18,-13.43
0.18,-0.09,0.79,-4.76,-47.67,-13.06
0.17,-0.06,0.82,-2.99,-51.09,-10.80
0.14,-0.03,0.88,-2.69,-54.63,-9.09
0.13,-0.00,0.98,-4.15,-56.88,-8.54
0.12,-0.00,1.03,-5.92,-56.03,-8.54
0.12,-0.03,1.01,-2.81,-51.94,-9.03
0.13,-0.06,0.96,3.42,-48.34,-8.91
0.13,-0.06,0.94,11.90,-47.49,-7.57
0.12,-0.08,0.92,14.10,-48.10,-6.77
0.11,-0.11,0.93,10.07,-49.80,-5.98
0.09,-0.11,0.98,5.43,-52.80,-4.15
0.08,-0.08,1.05,2.81,-54.20,-2.26
0.06,-0.08,1.11,1.40,-54.02,-1.04
0.06,-0.08,1.14,1.04,-52.31,0.12
0.05,-0.08,1.15,1.89,-49.87,1.34
0.05,-0.07,1.13,1.16,-46.51,2.75
0.05,-0.09,1.12,-2.26,-44.56,3.42
0.05,-0.12,1.11,-5.25,-42.54,3.97
0.05,-0.14,1.08,-8.18,-40.41,5.31
0.04,-0.12,1.03,-12.51,-39.25,7.39
0.02,-0.12,1.03,-16.54,-40.16,9.28
0.01,-0.10,1.08,-17.21,-42.24,11.23
-0.01,-0.07,1.11,-13.67,-42.54,13.98
-0.03,-0.01,1.10,-7.81,-40.47,16.05
-0.04,-0.05,1.13,-3.97,-40.41,15.69
-0.05,-0.06,1.11,-0.67,-38.70,15.63
-0.06,-0.09,1.04,2.20,-36.25,16.17
-0.04,-0.12,1.06,1.40,-37.54,16.54
-0.05,-0.12,1.06,-0.61,-38.64,18.01
-0.07,-0.08,1.10,-4.27,-38.94,20.08
-0.08,-0.09,1.17,-6.04,-40.04,21.00
-0.09,-0.09,1.19,-5.98,-37.35,21.48
-0.09,-0.09,1.17,-2.87,-33.63,22.77
-0.09,-0.13,1.10,0.79,-29.97,23.25
-0.08,-0.14,1.05,2.20,-28.26,24.78
-0.07,-0.14,1.05,1.53,-28.93,26.98
-0.08,-0.10,1.05,0.37,-29.97,29.91
-0.10,-0.05,1.09,-2.62,-31.07,32.41
-0.12,-0.00,1.17,-5.07,-32.23,33.63
-0.13,0.02,1.21,-6.16,-30.82,33.57
-0.13,0.01,1.20,-4.15,-26.31,32.59
-0.13,-0.01,1.12,-0.06,-21.30,31.56
-0.11,-0.07,1.05,3.36,-18.68,31.13
-0.11,-0.12,1.00,3.48,-19.04,32.10
-0.12,-0.08,1.00,0.55,-21.06,35.71
-0.14,-0.05,1.07,-1.65,-23.74,38.45
-0.15,-0.03,1.11,-2.20,-23.13,39.73
-0.17,-0.03,1.10,-2.14,-20.39,40.71
-0.18,-0.03,1.10,-2.56,-18.01,41.44
-0.18,-0.03,1.09,-2.38,-16.05,42.85
-0.18,-0.05,1.06,0.24,-13.12,44.19
-0.18,-0.03,0.98,3.91,-10.44,45.72
-0.18,-0.03,0.93,4.58,-9.83,47.06
-0.18,-0.02,0.95,3.97,-12.08,48.03
-0.19,0.03,0.96,2.62,-13.06,49.68
-0.19,0.04,1.02,1.59,-14.28,49.93
-0.20,0.06,1.05,3.42,-13.67,49.74
-0.20,0.10,1.02,6.47,-11.23,50.05
-0.21,0.10,1.02,7.20,-10.68,48.89
-0.19,0.10,0.98,5.98,-10.19,47.49
-0.19,0.08,0.98,4.94,-10.31,46.02
-0.20,0.10,1.00,5.55,-11.78,46.14
-0.20,0.09,1.04,5.19,-13.06,45.47
-0.20,0.10,1.05,4.52,-13.12,45.04
-0.19,0.08,1.11,2.38,-13.12,44.43
-0.19,0.10,1.13,2.14,-12.21,44.19
-0.20,0.11,1.10,2.62,-9.70,44.25
-0.21,0.10,1.15,1.34,-10.44,43.52
-0.22,0.11,1.22,0.06,-11.29,43.40
-0.22,0.10,1.29,1.71,-9.70,42.79
-0.22,0.11,1.25,5.74,-4.94,42.05
-0.22,0.10,1.20,7.57,-1.10,41.44
-0.20,0.05,1.22,5.98,-1.40,39.73
-0.21,0.03,1.19,2.93,0.55,40.59
-0.21,0.06,1.23,0.92,0.79,42.42
-0.22,0.04,1.23,-1.53,1.83,43.21
-0.23,0.10,1.24,-2.69,3.23,44.43
-0.23,0.08,1.26,-2.81,4.76,44.62
-0.23,0.09,1.23,-2.99,7.75,43.82
-0.21,0.07,1.22,-3.72,10.31,43.27
-0.22,0.04,1.21,-6.84,11.72,42.85
-0.21,0.04,1.20,-8.54,13.12,45.17
-0.22,0.08,1.15,-11.23,15.32,45.96
-0.23,0.15,1.15,-13.73,15.63,47.30
-0.23,0.20,1.18,-17.64,14.59,45.72
-0.23,0.18,1.21,-19.65,15.44,42.66
-0.22,0.16,1.14,-19.53,20.08,39.73
-0.22,0.15,1.09,-19.65,22.77,38.70
-0.21,0.14,1.06,-19.78,23.32,37.72
-0.20,0.16,1.06,-18.92,23.19,37.54
-0.20,0.16,1.03,-19.23,23.86,36.93
-0.19,0.17,1.01,-18.98,23.99,36.38
-0.18,0.16,1.07,-19.90,21.61,35.77
-0.17,0.16,1.10,-20.81,21.97,35.58
-0.18,0.17,1.08,-20.69,24.84,35.58
-0.17,0.21,1.09,-20.32,25.82,35.71
-0.17,0.23,1.08,-19.17,26.67,34.61
-0.16,0.23,1.07,-17.27,28.56,32.71
-0.15,0.23,1.05,-16.78,29.97,31.13
-0.14,0.21,1.01,-16.72,31.25,29.91
-0.13,0.23,1.02,-15.93,30.58,29.97
-0.13,0.22,1.04,-15.56,29.36,29.79
-0.13,0.28,1.03,-15.81,30.09,29.24
-0.13,0.27,1.04,-15.99,29.42,27.34
-0.12,0.24,1.08,-16.17,28.08,24.60
-0.12,0.25,1.12,-15.38,28.14,24.29
-0.13,0.26,1.13,-12.39,29.48,23.13
-0.13,0.27,1.12,-9.64,31.80,21.61
-0.11,0.23,1.11,-8.91,33.87,18.98
-0.11,0.23,1.07,-8.67,36.01,18.01
-0.10,0.23,1.05,-10.19,36.07,17.46
-0.09,0.25,1.08,-12.27,34.73,16.97
-0.09,0.26,1.08,-13.73,35.71,15.81
-0.09,0.25,1.06,-14.34,37.05,14.59
-0.08,0.26,1.07,-14.59,36.74,13.92
-0.07,0.26,1.10,-15.01,36.74,13.67
-0.07,0.33,1.10,-14.65,38.09,13.61
-0.07,0.34,1.09,-14.28,39.73,12.02
-0.06,0.30,1.06,-14.04,41.56,8.79
-0.04,0.31,1.03,-13.55,42.36,8.18
-0.04,0.30,1.02,-14.83,41.69,7.02
-0.04,0.31,1.03,-16.97,40.77,6.29
-0.03,0.30,1.06,-17.46,40.16,5.00
-0.03,0.29,1.04,-15.75,41.93,4.15
-0.02,0.34,1.03,-14.10,43.09,3.91
-0.01,0.33,0.99,-13.79,44.43,2.32
-0.01,0.34,0.95,-14.59,45.04,0.43
0.00,0.34,0.94,-16.54,44.07,-1.28
0.01,0.32,0.94,-17.64,43.40,-3.17
0.01,0.36,0.95,-17.64,42.66,-3.54
