aX,aY,aZ,gX,gY,gZ
0.09,0.16,0.95,-0.55,-0.61,-0.12
0.09,0.16,0.95,-0.49,-0.98,0.06
0.09,0.16,0.95,-0.49,-1.10,-0.06
0.09,0.16,0.95,-0.49,-0.92,-0.12
0.09,0.16,0.95,-0.49,-0.92,-0.18
0.09,0.16,0.95,-0.61,-0.79,-0.18
0.09,0.16,0.95,-0.61,-0.98,0.00
0.09,0.16,0.95,-0.67,-1.04,-0.06
0.09,0.16,0.95,-0.67,-1.10,0.00
0.09,0.16,0.95,-0.67,-1.34,0.00
0.09,0.16,0.95,-0.49,-1.10,-0.06
0.09,0.16,0.95,-0.49,-0.98,-0.06
0.09,0.16,0.95,-0.49,-0.98,0.00
0.09,0.16,0.95,-0.49,-0.98,0.00
0.09,0.16,0.95,-0.49,-1.10,-0.18
0.09,0.16,0.95,-0.55,-0.92,-0.06
0.09,0.16,0.95,-0.49,-0.98,-0.12
0.09,0.16,0.95,-0.43,-1.04,-0.12
0.09,0.16,0.95,-0.43,-1.04,0.00
0.09,0.16,0.95,-0.55,-0.92,0.00
0.09,0.16,0.95,-0.49,-0.92,-0.18
0.09,0.16,0.95,-0.37,-0.73,-0.24
0.09,0.16,0.95,-0.55,-0.92,-0.12
0.09,0.16,0.95,-0.73,-0.98,-0.18
0.09,0.16,0.95,-0.61,-1.10,-0.06
0.09,0.16,0.95,-0.61,-1.10,0.12
0.09,0.16,0.95,-0.61,-0.92,-0.06
0.09,0.16,0.95,-0.43,-1.28,-0.06
0.09,0.16,0.95,-0.49,-1.04,-0.06
0.09,0.16,0.95,-0.37,-1.04,0.00
0.09,0.16,0.95,-0.49,-0.85,-0.06
0.09,0.16,0.95,-0.49,-0.98,-0.06
0.09,0.16,0.95,-0.43,-1.10,-0.06
0.09,0.16,0.95,-0.37,-1.16,-0.18
0.09,0.16,0.95,-0.43,-1.04,-0.18
0.09,0.16,0.95,-0.61,-0.98,-0.12
0.09,0.16,0.95,-0.55,-0.92,0.18
0.09,0.16,0.95,-0.55,-1.04,0.12
0.09,0.16,0.95,-0.37,-1.10,0.06
0.09,0.16,0.95,-0.49,-0.79,-0.18
0.09,0.16,0.95,-0.49,-0.92,-0.12
0.09,0.16,0.95,-0.55,-1.04,0.00
0.09,0.16,0.95,-0.61,-0.85,0.06
0.09,0.16,0.95,-0.24,-0.92,0.00
0.09,0.16,0.95,-0.43,-1.04,0.00
0.09,0.16,0.95,-0.55,-0.92,-0.06
0.09,0.16,0.95,-0.49,-1.04,0.00
0.09,0.16,0.95,-0.49,-0.79,0.06
0.09,0.16,0.95,-0.43,-0.73,-0.06
0.09,0.16,0.95,-0.43,-0.92,0.12
0.09,0.16,0.95,-0.55,-0.67,-0.06
0.09,0.16,0.95,-0.49,-0.73,-0.24
0.09,0.16,0.95,-0.43,-0.98,-0.18
0.09,0.16,0.95,-0.55,-0.98,-0.31
0.09,0.16,0.95,-0.61,-0.85,-0.18
0.09,0.16,0.95,-0.55,-1.04,-0.18
0.09,0.16,0.95,-0.61,-1.04,-0.06
0.09,0.16,0.95,-0.37,-0.92,-0.18
0.09,0.16,0.95,-0.43,-1.04,-0.12
0.09,0.16,0.95,-0.55,-1.10,-0.12
0.09,0.16,0.95,-0.55,-1.22,-0.18
0.09,0.16,0.95,-0.49,-0.92,-0.18
0.09,0.16,0.95,-0.49,-0.98,-0.12
0.09,0.16,0.95,-0.61,-1.04,-0.18
0.09,0.16,0.95,-0.55,-0.98,-0.06
0.09,0.16,0.95,-0.67,-0.98,-0.12
0.09,0.16,0.95,-0.55,-0.85,-0.12
0.09,0.16,0.95,-0.55,-1.16,-0.06
0.09,0.16,0.95,-0.55,-1.22,-0.18
0.09,0.16,0.95,-0.55,-1.34,0.00
0.09,0.16,0.95,-0.61,-1.28,0.00
0.09,0.16,0.95,-0.55,-1.34,-0.06
0.09,0.16,0.95,-0.43,-1.16,-0.18
0.09,0.16,0.95,-0.43,-1.04,-0.18
0.09,0.16,0.95,-0.67,-0.73,-0.12
0.09,0.16,0.95,-0.55,-0.92,-0.18
0.09,0.16,0.95,-0.55,-1.04,-0.18
0.09,0.16,0.95,-0.49,-1.10,-0.12
0.09,0.16,0.95,-0.49,-1.04,0.00
0.09,0.16,0.95,-0.37,-0.79,-0.18
0.09,0.16,0.95,-0.43,-0.92,-0.18
0.09,0.16,0.95,-0.73,-0.67,-0.18
0.09,0.16,0.95,-0.73,-0.79,0.06
0.09,0.16,0.95,-0.55,-0.92,-0.12
0.09,0.16,0.95,-0.49,-0.85,-0.06
0.09,0.16,0.95,-0.55,-0.73,-0.18
0.09,0.16,0.95,-0.67,-0.92,-0.18
0.09,0.16,0.95,-0.49,-0.73,-0.18
0.09,0.16,0.95,-0.61,-0.61,-0.24
0.09,0.16,0.95,-0.55,-0.98,-0.12
0.09,0.16,0.95,-0.61,-0.67,-0.06
0.09,0.16,0.95,-0.49,-0.92,0.00
0.09,0.16,0.95,-0.37,-0.85,-0.12
0.09,0.16,0.95,-0.49,-0.92,-0.12
0.09,0.16,0.95,-0.43,-0.79,-0.18
0.09,0.16,0.95,-0.49,-0.85,-0.12
0.09,0.16,0.95,-0.55,-0.98,-0.12
0.09,0.16,0.95,-0.49,-0.73,-0.06
0.09,0.16,0.95,-0.55,-0.73,-0.24
0.09,0.16,0.95,-0.43,-0.61,-0.18
0.09,0.16,0.95,-0.49,-0.61,-0.06
0.09,0.16,0.95,-0.43,-0.61,0.00
0.09,0.16,0.95,-0.61,-0.61,-0.06
0.09,0.16,0.95,-0.61,-0.92,-0.12
0.09,0.16,0.95,-0.43,-0.98,-0.24
0.09,0.16,0.95,-0.49,-0.98,-0.12
0.09,0.16,0.95,-0.61,-0.85,-0.18
0.09,0.16,0.95,-0.49,-0.85,-0.06
0.09,0.16,0.95,-0.55,-1.04,0.00
0.09,0.16,0.95,-0.55,-1.10,-0.06
0.09,0.16,0.95,-0.49,-1.10,-0.18
0.09,0.16,0.95,-0.55,-0.79,-0.18
0.09,0.16,0.95,-0.55,-0.67,-0.24
0.09,0.16,0.95,-0.55,-0.67,-0.06
0.09,0.16,0.95,-0.49,-0.73,-0.18
0.09,0.16,0.95,-0.55,-0.98,0.00
0.09,0.16,0.95,-0.55,-0.79,-0.18
0.09,0.16,0.95,-0.61,-0.85,-0.31
0.09,0.16,0.95,-0.61,-0.79,-0.24
0.09,0.16,0.95,-0.49,-0.79,-0.31
0.09,0.16,0.95,-0.55,-0.92,-0.18
0.09,0.16,0.95,-0.55,-0.79,-0.12
0.09,0.16,0.95,-0.31,-0.79,-0.06
0.09,0.16,0.95,-0.43,-0.73,-0.12
0.09,0.16,0.95,-0.49,-0.79,-0.06
0.09,0.16,0.95,-0.43,-0.79,-0.06
0.09,0.16,0.95,-0.55,-0.79,-0.12
0.09,0.16,0.95,-0.61,-0.85,-0.12
0.09,0.16,0.95,-0.55,-0.73,-0.24
0.09,0.16,0.95,-0.49,-0.92,-0.18
0.09,0.16,0.95,-0.43,-0.67,0.00
0.09,0.16,0.95,-0.37,-0.73,0.00
0.09,0.16,0.95,-0.49,-0.98,0.06
0.09,0.16,0.95,-0.37,-0.73,-0.12
0.09,0.16,0.95,-0.37,-0.98,-0.18
0.09,0.16,0.95,-0.49,-0.98,0.06
0.09,0.16,0.95,-0.37,-0.73,0.00
0.09,0.16,0.95,-0.43,-0.73,-0.12
0.09,0.16,0.95,-0.43,-0.79,-0.18
0.09,0.16,0.95,-0.37,-0.73,-0.06
0.09,0.16,0.95,-0.37,-0.79,-0.06
0.09,0.16,0.95,-0.55,-0.67,-0.06
0.09,0.16,0.95,-0.43,-0.79,-0.12
0.09,0.16,0.95,-0.49,-0.85,0.00
0.09,0.16,0.95,-0.55,-0.85,-0.06
0.09,0.16,0.95,-0.49,-0.98,-0.12
0.09,0.16,0.95,-0.43,-1.10,0.00
0.09,0.16,0.95,-0.49,-0.98,0.00
0.09,0.16,0.95,-0.43,-0.85,-0.12
0.09,0.16,0.95,-0.43,-0.98,-0.06
0.09,0.16,0.95,-0.49,-0.92,-0.06
0.09,0.16,0.95,-0.49,-0.98,-0.24
0.09,0.16,0.95,-0.55,-0.85,-0.06
0.09,0.16,0.95,-0.43,-0.73,-0.06
0.09,0.16,0.95,-0.43,-0.92,-0.24
0.09,0.16,0.95,-0.61,-0.98,-0.06
0.09,0.16,0.95,-0.49,-1.10,0.06
0.09,0.16,0.95,-0.37,-0.92,-0.18
0.09,0.16,0.95,-0.49,-0.98,-0.18
0.09,0.16,0.95,-0.61,-0.79,-0.06
0.09,0.16,0.95,-0.67,-0.85,-0.12
0.09,0.16,0.95,-0.49,-0.73,-0.12
0.09,0.16,0.95,-0.61,-0.79,-0.06
0.09,0.16,0.95,-0.43,-0.73,-0.18
0.09,0.16,0.95,-0.61,-0.79,-0.18
0.09,0.16,0.95,-0.49,-0.85,-0.06
0.09,0.16,0.95,-0.61,-0.92,-0.06
0.09,0.16,0.95,-0.43,-0.73,0.00
0.09,0.16,0.95,-0.49,-0.79,-0.12
0.09,0.16,0.95,-0.55,-0.98,-0.12
0.09,0.16,0.95,-0.43,-0.73,-0.06
0.09,0.16,0.95,-0.43,-0.92,-0.12
0.09,0.16,0.95,-0.43,-0.92,-0.12
0.09,0.16,0.95,-0.55,-1.04,-0.06
0.09,0.16,0.95,-0.43,-0.79,0.00
0.09,0.16,0.95,-0.67,-0.85,0.00
0.09,0.16,0.95,-0.55,-0.73,-0.06
0.09,0.16,0.95,-0.37,-0.73,0.00
0.09,0.16,0.95,-0.37,-0.79,-0.06
0.09,0.16,0.95,-0.61,-1.10,-0.06
0.09,0.16,0.95,-0.49,-1.10,-0.24
0.09,0.16,0.95,-0.55,-1.16,-0.06
0.09,0.16,0.95,-0.37,-0.85,-0.12
0.09,0.16,0.95,-0.43,-0.73,-0.06
0.09,0.16,0.95,-0.61,-0.79,0.00
0.09,0.16,0.95,-0.43,-0.79,0.00
0.09,0.16,0.95,-0.61,-0.98,-0.12
0.09,0.16,0.95,-0.43,-0.79,-0.18
0.09,0.16,0.95,-0.55,-0.73,-0.12
0.09,0.16,0.95,-0.67,-0.85,-0.18
0.09,0.16,0.95,-0.55,-0.79,-0.12
0.09,0.16,0.95,-0.73,-0.98,0.00
0.09,0.16,0.95,-0.49,-0.98,-0.12
0.09,0.16,0.95,-0.37,-0.79,-0.18
0.09,0.16,0.95,-0.31,-0.73,-0.18
0.09,0.16,0.95,-0.37,-0.67,-0.18
0.09,0.16,0.95,-0.67,-0.73,-0.12
0.09,0.16,0.95,-0.61,-0.79,-0.12
0.09,0.16,0.95,-0.49,-0.85,-0.06
0.09,0.16,0.95,-0.61,-0.85,-0.06
0.09,0.16,0.95,-0.49,-0.79,0.00
0.09,0.16,0.95,-0.49,-0.85,-0.06
0.09,0.16,0.95,-0.55,-0.79,-0.12
0.09,0.16,0.95,-0.55,-0.79,-0.06
0.09,0.16,0.95,-0.55,-0.92,-0.18
0.09,0.16,0.95,-0.49,-1.04,-0.06
0.09,0.16,0.95,-0.43,-0.73,-0.06
0.09,0.16,0.95,-0.61,-0.49,-0.06
0.09,0.16,0.95,-0.55,-0.73,-0.06
0.09,0.16,0.95,-0.49,-0.73,0.00
0.09,0.16,0.95,-0.43,-0.73,-0.18
0.09,0.16,0.95,-0.49,-0.92,-0.24
0.09,0.16,0.95,-0.61,-0.92,-0.06
0.09,0.16,0.95,-0.49,-0.73,-0.06
0.09,0.16,0.95,-0.43,-0.98,-0.06
0.09,0.16,0.95,-0.61,-0.73,-0.18
0.09,0.16,0.95,-0.49,-0.79,-0.18
0.09,0.16,0.95,-0.37,-0.98,-0.12
0.09,0.16,0.95,-0.49,-0.92,-0.06
0.09,0.16,0.95,-0.43,-0.92,-0.06
0.09,0.16,0.95,-0.55,-1.04,-0.12
0.09,0.16,0.95,-0.49,-1.10,-0.18
0.09,0.16,0.95,-0.55,-0.67,-0.18
0.09,0.16,0.95,-0.55,-0.79,0.00
0.09,0.16,0.95,-0.49,-0.92,-0.12
0.09,0.16,0.95,-0.49,-0.79,-0.12
0.09,0.16,0.95,-0.37,-0.79,-0.06
0.09,0.16,0.95,-0.31,-0.92,-0.06
0.09,0.16,0.95,-0.37,-0.92,-0.12
0.09,0.16,0.95,-0.49,-0.98,-0.12
0.09,0.16,0.95,-0.61,-0.73,-0.12
0.09,0.16,0.95,-0.61,-0.85,-0.06
0.09,0.16,0.95,-0.61,-0.98,-0.06
0.09,0.16,0.95,-0.37,-0.73,-0.31
0.09,0.16,0.95,-0.49,-0.67,-0.06
0.09,0.16,0.95,-0.55,-0.85,-0.12
0.09,0.16,0.95,-0.67,-0.79,-0.12
0.09,0.16,0.95,-0.49,-0.79,0.00
0.09,0.16,0.95,-0.37,-0.67,-0.06
0.09,0.16,0.95,-0.43,-0.73,-0.06
0.09,0.16,0.95,-0.67,-0.79,-0.12
0.09,0.16,0.95,-0.49,-0.98,-0.12
0.09,0.16,0.95,-0.61,-0.73,-0.12
0.09,0.16,0.95,-0.55,-0.79,0.00
0.09,0.16,0.95,-0.49,-0.79,-0.12
0.09,0.16,0.95,-0.49,-0.85,-0.06
0.09,0.16,0.95,-0.49,-0.55,-0.06
0.09,0.16,0.95,-0.55,-0.67,-0.06
0.09,0.16,0.95,-0.55,-0.61,-0.24
0.09,0.16,0.95,-0.61,-0.55,-0.24
0.09,0.16,0.95,-0.55,-0.85,-0.18
0.09,0.16,0.95,-0.49,-0.98,-0.24
0.09,0.16,0.95,-0.43,-0.79,-0.12
0.09,0.16,0.95,-0.43,-0.85,0.00
0.09,0.16,0.95,-0.49,-0.73,-0.12
0.09,0.16,0.95,-0.55,-0.61,-0.18
0.09,0.16,0.95,-0.49,-0.85,0.12
0.09,0.16,0.95,-0.43,-0.85,-0.06
0.09,0.16,0.95,-0.55,-0.85,-0.18
0.09,0.16,0.95,-0.55,-0.73,-0.12
0.09,0.16,0.95,-0.55,-0.79,-0.12
0.09,0.16,0.95,-0.55,-0.92,-0.18
0.09,0.16,0.95,-0.61,-0.85,-0.24
0.09,0.16,0.95,-0.49,-0.92,-0.31
0.09,0.16,0.95,-0.55,-0.73,-0.31
0.09,0.16,0.95,-0.55,-0.85,-0.12
0.09,0.16,0.95,-0.37,-0.73,-0.12
0.09,0.16,0.95,-0.49,-0.49,-0.18
0.09,0.16,0.95,-0.55,-0.73,-0.24
0.09,0.16,0.95,-0.55,-0.98,-0.06
0.09,0.16,0.95,-0.55,-0.79,-0.18
0.09,0.16,0.95,-0.67,-0.85,0.00
0.09,0.16,0.95,-0.43,-0.85,0.06
0.09,0.16,0.95,-0.43,-0.92,0.00
0.09,0.16,0.95,-0.31,-0.92,-0.18
0.09,0.16,0.95,-0.49,-0.85,-0.24
0.09,0.16,0.95,-0.49,-0.79,-0.24
0.09,0.16,0.95,-0.49,-0.79,-0.18
0.09,0.16,0.95,-0.43,-0.73,-0.12
0.09,0.16,0.95,-0.61,-0.73,-0.06
0.09,0.16,0.95,-0.55,-0.73,-0.06
0.09,0.16,0.95,-0.49,-0.73,-0.24
0.09,0.16,0.95,-0.43,-0.73,-0.12
0.09,0.16,0.95,-0.49,-0.85,-0.06
0.09,0.16,0.95,-0.49,-0.61,-0.31
0.09,0.16,0.95,-0.43,-0.79,-0.18
0.09,0.16,0.95,-0.43,-0.67,-0.06
0.09,0.16,0.95,-0.49,-0.67,-0.24
0.09,0.16,0.95,-0.37,-0.55,-0.06
0.09,0.16,0.95,-0.43,-0.85,-0.12
0.09,0.16,0.95,-0.55,-0.85,-0.18
0.09,0.16,0.95,-0.43,-0.98,-0.18
0.09,0.16,0.95,-0.55,-0.98,-0.18
0.09,0.16,0.95,-0.49,-0.61,-0.37
0.09,0.16,0.95,-0.67,-0.61,-0.12
0.09,0.16,0.95,-0.61,-0.79,-0.31
0.09,0.16,0.95,-0.55,-0.73,-0.18
0.09,0.16,0.95,-0.49,-0.61,-0.24
0.09,0.16,0.95,-0.55,-0.61,-0.31
0.09,0.16,0.95,-0.49,-0.49,-0.12
0.09,0.16,0.95,-0.49,-0.55,-0.06
0.09,0.16,0.95,-0.55,-0.73,-0.06
0.09,0.16,0.95,-0.61,-0.85,-0.06
0.09,0.16,0.95,-0.43,-0.79,-0.18
0.09,0.16,0.95,-0.43,-0.67,-0.24
0.09,0.16,0.95,-0.61,-0.67,-0.18
0.09,0.16,0.95,-0.61,-0.67,-0.06
0.09,0.16,0.95,-0.55,-0.79,-0.06
0.09,0.16,0.95,-0.43,-0.85,0.00
0.09,0.16,0.95,-0.43,-0.85,-0.06
0.09,0.16,0.95,-0.55,-0.85,-0.12
0.09,0.16,0.95,-0.67,-0.92,-0.18
0.09,0.16,0.95,-0.73,-0.85,-0.06
0.09,0.16,0.95,-0.55,-0.73,-0.18
0.09,0.16,0.95,-0.43,-0.85,-0.24
0.09,0.16,0.95,-0.49,-0.98,-0.18
0.09,0.16,0.95,-0.55,-0.79,-0.18
0.09,0.16,0.95,-0.61,-0.98,-0.12
0.09,0.16,0.95,-0.61,-0.79,-0.18
0.09,0.16,0.95,-0.55,-0.73,-0.37
0.09,0.16,0.95,-0.49,-0.79,-0.18
0.09,0.16,0.95,-0.61,-0.85,0.00
0.09,0.16,0.95,-0.49,-0.67,-0.18
0.09,0.16,0.95,-0.49,-0.73,-0.12
0.09,0.16,0.95,-0.61,-0.67,-0.06
0.09,0.16,0.95,-0.49,-0.67,0.06
0.09,0.16,0.95,-0.37,-0.79,-0.12
0.09,0.16,0.95,-0.67,-0.79,-0.12
0.09,0.16,0.95,-0.61,-1.04,-0.24
0.09,0.16,0.95,-0.55,-0.92,-0.24
0.09,0.16,0.95,-0.43,-0.73,-0.06
0.09,0.16,0.95,-0.61,-0.79,-0.12
0.09,0.16,0.95,-0.49,-0.85,-0.06
0.09,0.16,0.95,-0.55,-0.67,-0.06
0.09,0.16,0.95,-0.55,-0.67,-0.06
0.09,0.16,0.95,-0.61,-0.73,-0.18
0.09,0.16,0.95,-0.49,-0.79,-0.18
0.09,0.16,0.95,-0.67,-0.79,-0.18
0.09,0.16,0.95,-0.61,-0.92,-0.18
0.09,0.16,0.95,-0.67,-0.85,-0.06
0.09,0.16,0.95,-0.61,-0.79,-0.12
0.09,0.16,0.95,-0.43,-0.61,-0.18
0.09,0.16,0.95,-0.43,-0.49,-0.37
0.09,0.16,0.95,-0.37,-0.79,-0.18
0.09,0.16,0.95,-0.67,-0.98,-0.24
0.09,0.16,0.95,-0.49,-0.73,-0.31
0.09,0.16,0.95,-0.49,-0.61,-0.31
0.09,0.16,0.95,-0.55,-0.79,-0.12
0.09,0.16,0.95,-0.37,-0.98,-0.06
0.09,0.16,0.95,-0.49,-0.85,-0.18
0.09,0.16,0.95,-0.61,-0.85,-0.18
0.09,0.16,0.95,-0.61,-0.61,0.00
0.09,0.16,0.95,-0.49,-0.73,-0.12
0.09,0.16,0.95,-0.61,-0.55,-0.24
0.09,0.16,0.95,-0.55,-0.61,-0.12
0.09,0.16,0.95,-0.49,-0.73,-0.06
0.09,0.16,0.95,-0.43,-0.85,-0.06
0.09,0.16,0.95,-0.55,-0.73,-0.12
0.09,0.16,0.95,-0.61,-0.85,-0.18
0.09,0.16,0.95,-0.49,-0.73,-0.12
